fix		1 all npt temp 300 300 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1210 216
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.38 | 23.72 | 24.17 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    168200   299.10976      143344.14      196.79767      71.899363      72.292891     -572.46554     -1689.0812     -35.542402      7.2270331      1022917.5    
    168300   298.19102      143007.64      196.85112      71.874417      72.285643     -522.96309     -972.63509     -349.14752     -247.10665      1022737.7    
    168400   301.45343      144281.47      196.90457      71.850673      72.27921      -267.80316     -898.05278     -15.823587      110.46687      1022586.4    
    168500   300.43934      143812.22      196.95801      71.827398      72.275301     -515.52812     -1399.3073     -28.2099       -119.06712      1022477.4    
    168600   300.2159       143649.33      197.01146      71.802888      72.268931     -554.99885     -1511.0221     -57.135144     -96.839284      1022315.7    
    168700   299.67452      143367.05      197.06491      71.778003      72.260732     -355.09742     -932.36362     -7.9153756     -125.01326      1022122.7    
    168800   299.88963      144014.37      197.11836      71.758306      72.25072      -198.00112     -778.06017      286.50679     -102.44998      1021977.7    
    168900   300.17098      143979.31      197.17181      71.747825      72.244538     -456.32462     -1137.129      -432.29936      200.45449      1022018.1    
    169000   300.65642      144374.75      197.22526      71.741827      72.235824     -142.32629     -740.44475      268.33429      45.131597      1022086.4    
    169100   299.97686      143528.44      197.27871      71.742392      72.229767     -52.316143     -738.05948     -13.905313      595.01636      1022285.7    
    169200   300.23345      143924.3       197.33215      71.74796       72.22644      -510.20803     -998.45851     -204.0282      -328.13737      1022594.9    
    169300   300.7462       143837.83      197.3856       71.752219      72.22227      -235.89496     -1127.0349      11.517419      407.83262      1022873.5    
    169400   299.13344      143751.61      197.43905      71.759344      72.218156     -651.20043     -1542.8593     -228.09817     -182.64386      1023193.8    
    169500   299.9456       143926.02      197.4925       71.764003      72.213974     -353.58426     -1022.3157     -96.731728      58.294654      1023478      
    169600   300.34335      144251.63      197.54595      71.76852       72.209842     -87.9239       -906.81623      251.52079      391.52375      1023760.8    
    169700   299.28992      143408.29      197.5994       71.773686      72.210915     -238.3127      -1012.2074      58.862323      238.40701      1024126.8    
    169800   300.18809      143625.62      197.65285      71.775242      72.213139     -620.19068     -1264.0603     -287.95205     -308.55972      1024457.5    
    169900   300.74031      143897.88      197.70629      71.770931      72.21277      -400.0187      -1104.356       68.129355     -163.82941      1024667.8    
    170000   299.90858      143392.9       197.75974      71.76231       72.207934     -402.00394     -1251.1383     -210.64421      255.77067      1024753      
    170100   299.8603       143863.52      197.81319      71.752709      72.204449     -619.72055     -1359.4962     -482.7611      -16.904391      1024843.4    
    170200   299.59314      143671.08      197.86664      71.734255      72.197365     -439.87994     -1282.1615     -272.16519      234.68682      1024756.1    
    170300   300.97439      144413.61      197.92009      71.708266      72.190184     -534.57177     -1589.9166      26.151003     -39.949658      1024559.6    
    170400   300.4585       144011.23      197.97354      71.682997      72.181834      3.7991234     -589.43633      277.20702      323.62668      1024356.7    
    170500   300.52686      143511.36      198.02699      71.665125      72.175825     -266.81388     -715.89502      45.36104      -129.90766      1024292.5    
    170600   299.05097      143294.99      198.08043      71.645014      72.166628     -430.04532     -1106.6867     -265.93868      82.489417      1024150.9    
    170700   299.71004      143573.68      198.13388      71.624479      72.156309     -154.71253     -632.32777      89.248186      78.942006      1023987.2    
    170800   300.99461      143806.65      198.18733      71.608769      72.148493     -349.25053     -896.68198     -202.09415      51.024533      1023927.9    
    170900   299.63253      143233.33      198.24078      71.59469       72.140311     -699.22179     -2057.2996     -18.57751      -21.788214      1023886.5    
    171000   300.53632      144078.9       198.29423      71.58648       72.13531      -223.70116     -1047.6448      237.6949       138.84642      1023974.1    
    171100   298.65954      143320.67      198.34768      71.581569      72.134301     -384.25203     -958.25168      52.158248     -246.66265      1024165.5    
    171200   301.27023      143885.06      198.40113      71.576387      72.136441     -327.18392     -1526.0848      372.9969       171.53614      1024397.7    
    171300   299.18914      143299.62      198.45457      71.571719      72.138773     -347.82402     -1004.2011      135.98584     -175.25684      1024640      
    171400   301.17949      144160.73      198.50802      71.568564      72.138893     -615.26334     -1574.2717     -85.186061     -186.33231      1024872.5    
    171500   300.54942      144124.42      198.56147      71.562705      72.138766     -539.9599      -1081.2166     -305.05515     -233.60791      1025062.7    
    171600   300.85092      143813.43      198.61492      71.554827      72.136749      12.644865     -638.93855      246.11877      430.75437      1025197.1    
    171700   301.13708      144402.82      198.66837      71.551841      72.135309     -245.98691     -853.7064       276.74455     -160.99889      1025409.7    
    171800   300.43138      144005.99      198.72182      71.551347      72.137282     -213.51426     -1239.8862      188.42177      410.92167      1025706.6    
    171900   301.95343      144638.86      198.77527      71.557801      72.141186     -397.59728     -1345.5006      358.11537     -205.40664      1026130.5    
    172000   300.24861      143665.9       198.82871      71.571549      72.142337     -297.60958     -961.67245     -135.00693      203.85063      1026620      
    172100   300.32706      144093.93      198.88216      71.584088      72.143672     -504.77293     -1027.2727     -188.96412     -298.08197      1027094.9    
    172200   300.51126      143983.64      198.93561      71.590328      72.145218     -7.1783858     -613.10641      223.56534      368.00592      1027482.5    
    172300   300.17468      144127.33      198.98906      71.594981      72.152546     -432.82293     -1239.8868      35.127338     -93.709322      1027929.8    
    172400   300.53742      144013.45      199.04251      71.595916      72.158059     -477.58024     -1322.9543     -29.132678     -80.653733      1028297.9    
    172500   299.35344      143663.54      199.09596      71.590797      72.157293     -246.47492     -1002.3769     -58.107829      321.05999      1028489.5    
    172600   298.31505      143612.98      199.14941      71.57935       72.152914     -829.39365     -2021.6716     -393.95334     -72.556047      1028538.7    
    172700   301.75545      144292.96      199.20285      71.566387      72.149821     -187.68561     -711.45118      59.842896      88.551448      1028584.3    
    172800   299.8897       144088.14      199.2563       71.543938      72.143292     -242.40286     -740.98146     -116.22533      129.99822      1028444.5    
    172900   300.59488      144424.67      199.30975      71.515616      72.135405     -362.81563     -934.50962     -92.237411     -61.699862      1028200.7    
    173000   299.84514      143555.97      199.3632       71.483165      72.127048     -498.48632     -1351.4699      141.24258     -285.23168      1027890.7    
    173100   299.37856      143435.15      199.41665      71.451259      72.116876     -743.42841     -1529.8677     -323.77506     -376.64246      1027562.4    
    173200   299.60068      144054.5       199.4701       71.420535      72.107829      22.262864     -954.11121      551.78937      469.11043      1027267      
    173300   300.21839      143836.88      199.52355      71.395469      72.103422     -162.94816     -841.2676       233.57431      118.84882      1027118.8    
    173400   300.04394      144146.8       199.57699      71.375224      72.096036     -342.34979     -1055.9353     -390.5307       419.41658      1026997.4    
    173500   300.4407       144083.99      199.63044      71.357291      72.091686     -165.31169     -711.97923     -5.4285166      221.47267      1026952.4    
    173600   301.30048      144189.01      199.68389      71.344531      72.091856     -534.32976     -1322.0229     -107.72105     -173.24533      1027046.1    
    173700   301.15569      144454.23      199.73734      71.326903      72.091013     -212.42159     -1147.3335      118.64123      391.42755      1027055.1    
    173800   301.13759      144620.34      199.79079      71.312886      72.08816      -516.78484     -935.37929     -321.25984     -293.71539      1027087.4    
    173900   300.17151      144139.97      199.84424      71.298505      72.078549      50.262483     -957.29877      633.06735      475.01887      1027018.1    
    174000   300.52227      143806.35      199.89769      71.284384      72.067952     -481.30164     -1086.9228     -314.94651     -42.035585      1026938.3    
    174100   299.35832      143879.72      199.95113      71.269337      72.058698     -521.24141     -1558.2322     -70.825939      65.33388       1026864.2    
    174200   299.62606      143801.61      200.00458      71.259737      72.047717      42.202304     -361.34344      277.98744      209.96292      1026843.8    
    174300   298.75412      143398.48      200.05803      71.253806      72.036016     -529.61765     -1014.438      -346.80177     -227.61318      1026865.9    
    174400   300.2786       144297.54      200.11148      71.251696      72.024505     -12.135785     -802.67192      431.65557      334.60899      1026945.7    
    174500   300.27663      143958.38      200.16493      71.24879       72.015012     -670.19606     -1704.2495      145.06604     -451.40468      1027042.7    
    174600   300.28598      143793.91      200.21838      71.245497      71.998023     -413.11472     -1122.5045     -141.00148      24.161855      1027027.2    
    174700   300.2338       143978.2       200.27183      71.243112      71.980532     -428.80408     -1158.8478      114.82332     -242.38778      1027017.4    
    174800   299.50793      144031.26      200.32527      71.242306      71.963977     -328.77254     -915.12948     -412.13285      340.94471      1027043.6    
    174900   299.01728      143501.88      200.37872      71.241683      71.951382      28.674813     -1042.6545      801.02637      327.65259      1027128.8    
    175000   300.47668      144146.47      200.43217      71.249004      71.940724     -681.46617     -1184.6738     -361.57494     -498.14973      1027356.2    
    175100   300.05739      143647.26      200.48562      71.25799       71.932073     -186.71118     -930.83125      207.1627       163.53502      1027636.1    
    175200   299.86747      144063.57      200.53907      71.267965      71.921687     -892.74707     -1520.0199     -410.12426     -748.09701      1027905.6    
    175300   300.66898      143934.06      200.59252      71.27788       71.903958     -468.96761     -1314.1893     -1.8866385     -90.826925      1028069.1    
    175400   299.10199      143413.46      200.64597      71.28871       71.885715     -141.1996      -917.58976      250.67087      243.32009      1028238.3    
    175500   300.31898      144259.6       200.69941      71.297956      71.870946     -478.47499     -1030.4248     -430.42057      25.420408      1028434.3    
    175600   300.97339      144514.16      200.75286      71.309807      71.86095      -297.05945     -1268.6063      194.86472      182.56324      1028736.1    
    175700   300.54798      143875.78      200.80631      71.32113       71.849705     -683.3329      -1259.0932     -58.751192     -732.15432      1029012.3    
    175800   298.89798      143828.77      200.85976      71.328622      71.836777     -290.07922     -1472.2737     -16.699663      618.73569      1029209.1    
    175900   299.30338      143565.82      200.91321      71.332976      71.832331     -382.55315     -1058.5689     -90.318087      1.2275702      1029482.1    
    176000   300.60601      144593.92      200.96666      71.336891      71.830722     -460.95121     -1209.2771     -229.0076       55.431103      1029789.4    
    176100   301.5323       144322.55      201.02011      71.337613      71.827599     -115.79775     -1182.3039      385.54987      449.36077      1030028.9    
    176200   298.32082      143577.58      201.07356      71.337851      71.822618     -495.53263     -782.47438     -277.84768     -426.27584      1030234.8    
    176300   301.11112      143972.41      201.127        71.336194      71.815848     -43.254539     -885.12527      431.24988      324.11177      1030387.6    
    176400   300.49836      143913.09      201.18045      71.332101      71.805187     -799.91258     -1523.2959     -618.3587      -258.08318      1030449.3    
    176500   299.09009      143899.89      201.2339       71.318678      71.782502     -627.66246     -1353.4781     -309.40666     -220.10256      1030203.5    
    176600   300.12779      144161.04      201.28735      71.298404      71.755528     -291.93985     -1116.6323      76.530042      164.2827       1029797.1    
    176700   299.24718      143974.99      201.3408       71.271102      71.72804      -438.63898     -1201.2858     -42.712363     -71.918794      1029281.6    
    176800   298.39248      143074.76      201.39425      71.242369      71.698804     -507.74987     -1381.4589      43.115701     -184.90644      1028720.3    
    176900   302.10029      144245.97      201.4477       71.22085       71.669192     -505.11479     -1159.5764     -26.983193     -328.78475      1028257.7    
    177000   300.42975      143827.73      201.50114      71.200309      71.639944     -463.29046     -1570.6627     -16.604909      197.39622      1027814.2    
    177100   301.48946      144467.34      201.55459      71.179965      71.617284     -602.47176     -1487.1967      59.311296     -379.52988      1027468      
    177200   300.5391       143627.14      201.60804      71.161342      71.599208     -508.58862     -1307.3146     -352.17581      133.72452      1027212.3    
    177300   298.64693      143026.56      201.66149      71.145213      71.585915     -281.88973     -1178.9024      110.82627      222.40693      1027061      
    177400   298.17883      143272.52      201.71494      71.130824      71.579966     -361.03929     -1020.8881     -299.97726      237.74746      1027040.1    
    177500   300.00272      144411.07      201.76839      71.119032      71.575022     -101.42202     -767.00311      320.45719      142.27987      1027070.9    
    177600   300.80694      143886.68      201.82184      71.115548      71.575669     -362.52582     -1078.5414      25.682206     -34.718247      1027302      
    177700   298.86697      142837.26      201.87528      71.116345      71.578724     -457.12923     -1093.9324      48.613218     -326.06848      1027629.4    
    177800   300.92713      143881.22      201.92873      71.117339      71.57747      -592.46787     -1470.855      -265.86561     -40.682974      1027897.9    
    177900   299.82903      143976.67      201.98218      71.116176      71.574628     -406.9696      -1084.8869     -201.08162      65.059669      1028112.3    
    178000   298.77734      143433.9       202.03563      71.113489      71.570071     -460.19641     -1331.0301     -121.31058      71.751446      1028280      
    178100   298.88801      143498.24      202.08908      71.106495      71.566003     -359.80913     -1423.8687      333.17241      11.268944      1028392.4    
    178200   300.1188       143923.63      202.14253      71.104944      71.55701      -468.81299     -999.63767     -263.5914      -143.2099       1028512.7    
    178300   300.33431      144066.48      202.19598      71.101871      71.546578     -487.87593     -1451.2852     -41.876803      29.534232      1028590.3    
    178400   300.72494      144126.35      202.24942      71.092545      71.535435     -296.55133     -1196.2483     -62.309658      368.90396      1028567      
    178500   300.55899      144019.26      202.30287      71.083285      71.526796     -374.76837     -1087.9562      338.56481     -374.91374      1028580.6    
    178600   300.76034      144269.04      202.35632      71.076576      71.518024     -385.65562     -1192.691      -20.450541      56.174688      1028629      
    178700   299.11718      143679.1       202.40977      71.072056      71.509468     -216.64789     -1137.5234      377.01975      110.55994      1028712.2    
    178800   299.85346      144316.23      202.46322      71.069166      71.495845     -455.05632     -1285.682      -175.45535      95.968437      1028746      
    178900   300.15997      144167.9       202.51667      71.064415      71.483452     -181.45644     -912.0893       280.17823      87.541734      1028770.4    
    179000   301.44192      144134.13      202.57012      71.063141      71.471902     -215.51005     -1104.1938      577.45799     -119.79439      1028857.2    
    179100   298.63987      143692.46      202.62356      71.063159      71.456296     -734.39811     -1525.6009     -339.02217     -338.5713       1028904.3    
    179200   299.93887      143561.59      202.67701      71.058968      71.440548     -524.69947     -1698.3791      31.600645      92.680104      1028888.1    
    179300   300.61735      144035.33      202.73046      71.05293       71.427873     -488.2317      -1477.3414     -89.41297       102.05928      1028889.5    
    179400   299.14014      144299.02      202.78391      71.039709      71.410392     -630.79984     -1606.0036     -238.68428     -47.711585      1028717.4    
    179500   299.45015      143750.07      202.83736      71.025086      71.388701     -250.53196     -1298.5882      305.17635      241.81596      1028464.2    
    179600   299.94418      144100.23      202.89081      71.009968      71.370814     -456.43326     -1147.0709      75.736434     -297.96528      1028258.6    
    179700   301.46735      144528         202.94426      70.99248       71.346482     -390.70619     -1053.8552     -69.731241     -48.532079      1027925.6    
    179800   301.18017      144126.37      202.9977       70.974852      71.322205     -305.1121      -889.13354      120.57321     -146.77598      1027591.2    
    179900   300.8147       144040.47      203.05115      70.958834      71.296442     -521.63613     -1246.4111     -104.77306     -213.72418      1027258.6    
    180000   300.15222      143685.47      203.1046       70.944533      71.269254     -371.12272     -1010.9981      41.48294      -143.853        1026930.2    
    180100   301.34788      144644.2       203.15805      70.931073      71.243319      257.59809     -491.39009      754.8129       509.37147      1026631.8    
    180200   301.67585      144671.77      203.2115       70.924646      71.225921     -477.58956     -1637.317       121.7474       82.800897      1026558.1    
    180300   301.28977      144222.06      203.26495      70.920691      71.21408      -470.10537     -1190.8307     -163.72928     -55.756092      1026600.1    
    180400   298.92923      143552.09      203.3184       70.915072      71.204619      35.537501     -910.41488      525.60468      491.4227       1026652.3    
    180500   298.58251      143417.45      203.37184      70.913963      71.19697      -436.29522     -925.5964      -367.24642     -16.042849      1026795.8    
    180600   300.22452      144165.01      203.42529      70.916133      71.195616     -294.39765     -943.61936      13.123502      47.302916      1027077.6    
    180700   298.5032       143339.71      203.47874      70.920648      71.197603     -750.00341     -1291.2508     -334.22677     -624.5327       1027441.5    
    180800   300.14038      143690.87      203.53219      70.92573       71.201082     -113.81379     -1151.3855      521.29941      288.64471      1027835.3    
    180900   297.89244      143100.25      203.58564      70.931334      71.204655     -601.98304     -921.4518      -565.16031     -319.33702      1028238      
    181000   300.61594      143939.4       203.63909      70.930936      71.207043     -194.11013     -1198.0768      423.93809      191.80832      1028536.7    
    181100   299.48684      143970.08      203.69254      70.930188      71.212031     -827.81643     -1632.5209     -707.88471     -143.04365      1028867.8    
    181200   300.04538      143651.48      203.74598      70.923733      71.215477     -515.14342     -1549.0569      64.046697     -60.420014      1029094      
    181300   301.62387      144150.58      203.79943      70.91533       71.220866     -371.86093     -1185.4601     -243.44821      313.32549      1029319.8    
    181400   300.37595      144127.12      203.85288      70.900108      71.228491     -644.47493     -1461.1372      20.864743     -493.15237      1029479      
    181500   298.50287      143592.46      203.90633      70.882555      71.234005     -558.86194     -1368.9526     -77.464563     -230.16861      1029573.7    
    181600   300.69564      144189.23      203.95978      70.86617       71.242386     -317.72636     -1159.6106     -102.87672      309.3083       1029726.6    
    181700   300.55573      144169.7       204.01323      70.850722      71.250868     -649.5984      -1669.2442     -120.53672     -159.01431      1029894.6    
    181800   299.0744       143260.57      204.06668      70.837275      71.256311     -612.5365      -1301.9336     -357.11746     -178.55841      1030047.5    
    181900   299.48634      143612.21      204.12012      70.821294      71.264924     -598.84563     -1556.0927     -156.31337     -84.130776      1030209.4    
    182000   300.65605      143886.13      204.17357      70.803651      71.270744     -542.95397     -1588.4853      349.13378     -389.51042      1030306.6    
    182100   300.66842      144113.24      204.22702      70.787478      71.276919     -238.87453     -873.82747     -225.92213      383.126        1030430.2    
    182200   300.46184      143972.26      204.28047      70.772394      71.280233     -399.45547     -696.38085      83.634275     -585.61983      1030528.1    
    182300   298.63649      143155.23      204.33392      70.758646      71.280857     -352.70162     -1243.0458     -70.609724      255.55062      1030606.5    
    182400   300.39398      143737.7       204.38737      70.743136      71.279553     -513.27681     -1324.4902     -51.536981     -163.80327      1030631.3    
    182500   299.24423      143895.97      204.44082      70.725753      71.27833      -23.400396     -772.04203      474.27873      227.56211      1030629.8    
    182600   300.83577      144101.96      204.49426      70.709109      71.282026     -270.37385     -931.09963      26.602766      93.375306      1030710.1    
    182700   299.98254      143923.62      204.54771      70.694383      71.288504     -252.46723     -1112.1655      88.486424      266.27739      1030858.5    
    182800   300.0461       143988.9       204.60116      70.686414      71.297728     -173.13137     -825.29114      272.92983      32.967195      1031145      
    182900   300.38752      144216.49      204.65461      70.675656      71.309747     -330.74825     -1371.6754      274.43288      104.99774      1031431.2    
    183000   299.99298      144205.42      204.70806      70.665516      71.323962     -355.87773     -1002.8659      149.90418     -214.67146      1031758.2    
    183100   299.55459      144126.63      204.76151      70.655922      71.338607     -466.88288     -1333.1888     -254.76576      187.30593      1032099.4    
    183200   301.03476      144580.53      204.81496      70.645756      71.349294     -443.20719     -1088.0783      283.65317     -525.19642      1032374.9    
    183300   300.37759      144624.72      204.8684       70.632371      71.352538     -681.91018     -1746.4355     -348.68329      49.388228      1032495.6    
    183400   299.81475      143894.42      204.92185      70.613636      71.34457      -264.4555      -1287.8602      532.88545     -38.391722      1032375.7    
    183500   299.89963      144498.01      204.9753       70.600936      71.333386     -344.22386     -1314.9667      87.419083      194.87602      1032297.4    
    183600   300.20344      143893.06      205.02875      70.585201      71.316973     -248.20532     -1106.0721      238.24049      123.21565      1032098.9    
    183700   298.49149      143655.41      205.0822       70.562131      71.299303     -594.77249     -1417.415      -222.93109     -143.97143      1031774.8    
    183800   299.09825      143999.18      205.13565      70.540573      71.274061     -314.23297     -1103.5449      169.86166     -9.0156443      1031363.2    
    183900   300.13654      144169.03      205.1891       70.522052      71.25124      -317.60301     -1081.3888      111.62666      16.953084      1031030.8    
    184000   300.62836      144497.19      205.24254      70.510056      71.231649     -322.55297     -1069.8647      42.033896      60.171931      1030840.4    
    184100   300.43108      144201.86      205.29599      70.498643      71.218963     -258.15233     -1223.8966      50.669999      398.7696       1030758.4    
    184200   301.13318      144085.89      205.34944      70.487983      71.209423     -94.879729     -519.73591      363.7905      -128.69377      1030732.7    
    184300   298.5747       143163.89      205.40289      70.478859      71.201166     -488.48499     -1001.0841     -190.33647     -274.03444      1030748.1    
    184400   299.58083      143677.54      205.45634      70.473332      71.192253     -523.5778      -1544.2427     -67.015614      40.524952      1030806.4    
    184500   299.45909      143809.93      205.50979      70.462822      71.18081      -422.53968     -1238.7297     -29.82147       0.93217989     1030755      
    184600   298.78911      143711.04      205.56324      70.449056      71.168316     -365.18263     -785.87933     -145.20434     -164.46423      1030640.8    
    184700   299.95573      144108.35      205.61668      70.437569      71.155078     -477.63905     -1396.5816      71.089827     -107.42537      1030548.9    
    184800   300.41647      144023.45      205.67013      70.424134      71.144456     -504.23771     -1324.0996     -236.73133      48.117759      1030466.3    
    184900   299.07011      143357.4       205.72358      70.409453      71.13932      -345.53017     -1262.0921      253.73475     -28.233154      1030444.9    
    185000   301.84826      144460.5       205.77703      70.397347      71.138857     -503.26088     -1058.1106     -254.24917     -197.42284      1030528.6    
    185100   300.82871      144197.97      205.83048      70.388951      71.141763     -410.551       -1354.0362      72.537998      49.845204      1030715.5    
    185200   300.84269      144193.87      205.88393      70.385682      71.147405     -500.39801     -1056.1739     -373.41797     -71.602224      1031017      
    185300   300.6976       144182.95      205.93738      70.379787      71.150885     -543.32203     -1685.2625     -107.1542       162.45061      1031248.7    
    185400   299.09392      143394.7       205.99082      70.373895      71.154524     -352.59465     -1126.6625     -97.140872      166.01939      1031482.8    
    185500   299.38805      143717.01      206.04427      70.369566      71.157247     -635.54827     -1423.442      -55.593846     -427.60894      1031726.4    
    185600   299.35295      143710.21      206.09772      70.367701      71.157079     -290.822       -946.27547     -66.104036      139.9135       1031964.3    
    185700   301.11107      144617.42      206.15117      70.366547      71.157453     -277.76574     -1218.8212      227.91447      157.60954      1032220.4    
    185800   298.79897      143746.83      206.20462      70.364649      71.157229     -381.36075     -1253.9976     -46.490411      156.40579      1032456.9    
    185900   300.39857      144313.84      206.25807      70.357299      71.157114     -624.73792     -1433.988      -233.35128     -206.87453      1032615      
    186000   300.81235      144377.06      206.31152      70.347543      71.156107     -244.81024     -780.53513      148.92356     -102.81914      1032724.7    
    186100   300.14009      144241.64      206.36496      70.343657      71.151731     -393.22686     -766.79906     -162.18474     -250.69677      1032871.7    
    186200   299.84291      143865.2       206.41841      70.342736      71.146608     -559.82842     -1273.8671     -297.41734     -108.2008       1033051.3    
    186300   299.09889      143242.9       206.47186      70.336075      71.138505     -459.4551      -1456.7284      0.90596165     77.457175      1033103.3    
    186400   300.16481      144301.55      206.52531      70.325826      71.123448     -662.69524     -1354.9215     -352.09996     -281.06429      1033001.5    
    186500   299.61701      143906.9       206.57876      70.317431      71.106328      21.886029     -759.84345      623.85866      201.64288      1032896.8    
    186600   300.45709      143870.55      206.63221      70.31188       71.08691      -445.72057     -1301.6098     -116.09712      80.545218      1032800.3    
    186700   299.93309      144224.62      206.68566      70.305766      71.068037     -213.91422     -484.72832     -2.3906806     -154.62364      1032703.4    
    186800   298.45853      143553.43      206.7391       70.299108      71.049131     -268.09057     -1077.3827      414.01267     -140.90166      1032597.8    
    186900   300.86798      144187.07      206.79255      70.291424      71.031053     -453.98227     -1131.8282     -288.83275      58.714122      1032489.1    
    187000   300.04785      144086.21      206.846        70.280596      71.014714     -305.17567     -1198.0844      444.06327     -161.50588      1032359.4    
    187100   300.9475       143970.21      206.89945      70.275085      71.000437     -129.10363     -994.9755       242.29354      365.37105      1032337.6    
    187200   300.67126      144359.86      206.9529       70.272413      70.984808     -513.42298     -1173.3929     -332.74653     -34.129474      1032337.7    
    187300   300.56269      144221.54      207.00635      70.273752      70.973389     -597.4252      -1514.9858      49.327071     -326.61683      1032457.9    
    187400   299.67537      143388.4       207.0598       70.274104      70.960216     -262.64665     -848.54153      72.382532     -11.780955      1032538      
    187500   300.082        144183.1       207.11324      70.277454      70.946668     -341.0063      -1115.5315      192.80535     -100.29278      1032656.5    
    187600   301.03939      143971.92      207.16669      70.283767      70.935694     -149.68541     -841.46164      204.78243      187.62298      1032856      
    187700   298.64961      143486.68      207.22014      70.292455      70.92636      -470.84905     -1785.8846      128.19344      245.144        1033114.2    
    187800   300.3312       144189.04      207.27359      70.299728      70.918158     -467.60123     -1130.5682     -171.45926     -100.7762       1033368.1    
    187900   299.13427      143597.68      207.32704      70.308973      70.908773     -433.71441     -1348.0628     -35.72646       82.646072      1033633.7    
    188000   299.4503       144030.87      207.38049      70.314669      70.897273     -227.0503      -1029.9661      119.36363      229.45161      1033816.3    
    188100   299.06486      143635.01      207.43394      70.31996       70.888005     -744.21462     -1737.8776     -364.30641     -130.45981      1034025.3    
    188200   299.84046      143751.95      207.48738      70.32598       70.879321     -374.79314     -1237.8634      24.965792      88.518168      1034253.6    
    188300   299.50589      144024.62      207.54083      70.32544       70.872164     -600.66165     -1552.5187      44.171637     -293.63787      1034407.6    
    188400   298.79858      143780.75      207.59428      70.317991      70.859885     -582.79179     -1005.3772     -403.41093     -339.58723      1034385.2    
    188500   300.32626      144026.79      207.64773      70.30822       70.849267     -223.1773      -1476.0484      542.17906      264.33744      1034352.7    
    188600   299.18114      143969.82      207.70118      70.306064      70.840294     -750.64212     -971.11293     -669.19997     -611.61347      1034456.2    
    188700   301.23288      144497.2       207.75463      70.300012      70.827493     -216.60126     -1230.3392     -110.35824      690.89366      1034446.4    
    188800   300.66896      144258.33      207.80808      70.294423      70.81933      -585.50452     -1315.4618     -82.375312     -358.67642      1034511      
    188900   300.11618      143950.15      207.86152      70.286406      70.810503     -341.89004     -1080.1616     -134.09952      188.59099      1034530.1    
    189000   299.81024      143998.66      207.91497      70.277415      70.798043     -269.20321     -1020.116       215.28068     -2.7742815      1034481.7    
    189100   300.62113      144139.69      207.96842      70.268365      70.788529     -347.04992     -1087.7764      29.691842      16.934781      1034475.3    
    189200   299.70134      143704.63      208.02187      70.254899      70.77928      -162.31328     -1047.1828      318.97974      241.26318      1034407.7    
    189300   297.95466      143610.77      208.07532      70.243124      70.771166     -388.55793     -903.22454      18.764442     -281.21369      1034381.5    
    189400   300.58908      144422.46      208.12877      70.235233      70.763719     -341.73894     -1133.9317     -24.996035      133.71089      1034422.1    
    189500   300.15603      144217.04      208.18222      70.230836      70.755936     -235.57123     -933.95493      282.72775     -55.486525      1034509.2    
    189600   299.25179      143994.77      208.23566      70.229105      70.744495     -594.63886     -943.74254     -299.54595     -540.62809      1034582      
    189700   299.55012      143598.01      208.28911      70.22856       70.73013      -37.557692     -983.20994      445.62236      424.91451      1034629.4    
    189800   299.7239       143729.17      208.34256      70.229951      70.71844      -617.74596     -1267.7492     -391.97576     -193.51292      1034744.3    
    189900   299.50055      143809         208.39601      70.233713      70.708332     -468.11698     -1073.0334     -82.694414     -248.62315      1034917.2    
    190000   299.61526      144048.55      208.44946      70.237151      70.696287     -357.20036     -1372.0132      294.06741      6.3447162      1035057      
    190100   300.10998      143874.94      208.50291      70.240387      70.684011     -659.36796     -1440.5236     -291.49994     -246.08037      1035190.3    
    190200   299.86035      143868.2       208.55636      70.244929      70.674301     -291.0441      -1258.3987      377.55506      7.7113516      1035380.4    
    190300   300.01975      143992.7       208.6098       70.246491      70.66268      -695.50605     -1400.7039     -461.72796     -224.08627      1035498.5    
    190400   299.47177      143714.09      208.66325      70.244184      70.649842     -378.63827     -1423.4742      269.50897      18.050362      1035541.6    
    190500   298.9725       143625.37      208.7167       70.237111      70.63449      -1030.3289     -1835.6203     -614.94026     -640.42616      1035477.5    
    190600   299.6341       143898.16      208.77015      70.225453      70.6133       -122.48304     -989.96038      191.05933      431.45195      1035260.1    
    190700   300.98716      144610.91      208.8236       70.214556      70.595394     -143.38915     -820.71653      468.23886     -77.689786      1035101.9    
