fix		1 all npt temp 290 290 1 y 0 0 1000 z 0 0 1000
fix		2 all deform 1 x erate 1e-5 units box remap x

run		200000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.17300879
  grid = 24 24 20
  stencil order = 5
  estimated absolute RMS force accuracy = 0.031818741
  estimated relative force accuracy = 9.5821193e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 1573 288
Generated 440391 of 440391 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13
  ghost atom cutoff = 13
  binsize = 6.5, bins = 17 16 16
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 23.93 | 24.64 | 25.08 Mbytes
   Step          Temp          TotEng           Lx             Ly             Lz           Press           Pxx            Pyy            Pzz           Volume    
    130300   289.63412      138076.91      176.54066      75.352299      76.263367     -400.48811     -1458.9141      328.86756     -71.417772      1014512.1    
    130400   288.83423      137426.33      176.59411      75.332712      76.245489     -431.85025     -1239.4745     -173.91723      117.84095      1014317.6    
    130500   290.74463      138140.55      176.64755      75.312905      76.233839     -288.51813     -782.44223      161.48769     -244.59986      1014202.8    
    130600   289.20301      137720.98      176.701        75.290863      76.217658     -239.32421     -965.97394      46.815165      201.18614      1013997.5    
    130700   289.05269      137607.57      176.75445      75.269111      76.202751     -313.54772     -1036.6591      208.71662     -112.7007       1013812.9    
    130800   288.06434      137334.26      176.8079       75.246526      76.190821     -126.07819     -1016.3126      314.76496      323.31303      1013656.4    
    130900   290.32942      138119.96      176.86135      75.229116      76.181267     -327.99451     -1262.7234      112.49934      166.24049      1013601.1    
    131000   289.17178      137662.77      176.9148       75.212302      76.172415     -248.18195     -927.36974      55.017953      127.80595      1013563      
    131100   289.57799      137991.45      176.96825      75.197349      76.16988      -298.00398     -1248.0342     -104.47254      458.49486      1013633.9    
    131200   290.7295       137854.18      177.02169      75.185956      76.171137     -543.12473     -1104.0025     -246.14355     -279.22814      1013803.2    
    131300   289.75704      137812.07      177.07514      75.171909      76.171077     -218.75012     -1175.5928     -47.062937      566.4054       1013919      
    131400   288.78769      137534.22      177.12859      75.160722      76.175999     -402.13945     -1383.3282      50.390068      126.51978      1014139.7    
    131500   290.63928      138124.87      177.18204      75.15018       76.176104     -652.78089     -1523.398      -351.59258     -83.352103      1014304.8    
    131600   290.21453      137565.67      177.23549      75.139585      76.174556     -620.60842     -1458.1739     -128.81915     -274.83224      1014447.1    
    131700   290.61517      137666.79      177.28894      75.12819       76.168251     -222.31581     -876.73617      138.35622      71.432516      1014515.2    
    131800   289.24825      137936.99      177.34239      75.121702      76.1635       -347.62965     -1107.3951     -160.51963      225.02579      1014670.1    
    131900   288.92711      137282.67      177.39583      75.117361      76.159883     -310.2784      -1312.8749      420.09847     -38.058723      1014869.1    
    132000   289.41041      137871.27      177.44928      75.114298      76.1549       -370.33029     -1217.3633      156.37543     -50.002982      1015067      
    132100   290.85296      138367.9       177.50273      75.107717      76.151737     -446.47727     -1006.5589     -236.29614     -96.576801      1015241.6    
    132200   289.80377      137514.88      177.55618      75.095123      76.145108     -123.16156     -813.48602      286.3658       157.63554      1015288.7    
    132300   289.54279      137833.33      177.60963      75.083057      76.142525     -350.40084     -1170.4691     -105.37766      224.64424      1015396.6    
    132400   289.53916      138006.05      177.66308      75.07128       76.139982     -413.87329     -1536.8786      392.073       -96.814272      1015509      
    132500   289.37569      137837.37      177.71653      75.063231      76.134056     -458.49363     -1244.2471     -119.46906     -11.764752      1015626.5    
    132600   289.63027      138322.29      177.76997      75.05615       76.122557     -174.16564     -994.23324      186.74198      284.99433      1015682.7    
    132700   288.9365       137742.77      177.82342      75.051706      76.110032     -656.30673     -1521.9404     -18.062128     -428.91764      1015760.8    
    132800   289.44346      138078.21      177.87687      75.045602      76.098749     -135.14238     -947.39716      325.8449       216.12513      1015832.8    
    132900   289.09337      137681.78      177.93032      75.037276      76.08536      -464.64102     -1112.8961     -118.92526     -162.10166      1015846.6    
    133000   290.55718      137953.19      177.98377      75.026539      76.069671     -187.94434     -966.37022     -22.102577      424.63977      1015796.8    
    133100   290.70862      138196.71      178.03722      75.019984      76.059642     -308.36638     -1072.2015      101.415        45.68731       1015879.1    
    133200   290.06438      138102.46      178.09067      75.014239      76.047599     -523.25826     -1433.0288      134.9588      -271.7048       1015945.4    
    133300   289.58548      137686.66      178.14411      75.007038      76.032931     -218.82117     -890.97348      77.909499      156.60046      1015956.8    
    133400   290.61678      137934.19      178.19756      74.996157      76.014645     -260.74205     -1120.5334      125.15202      213.15527      1015869.8    
    133500   291.71624      138366.14      178.25101      74.983423      75.993015     -536.61278     -1176.7035     -467.94624      34.811402      1015712.8    
    133600   289.0076       137491.94      178.30446      74.961595      75.96368      -89.287472     -1087.6904      245.62182      574.20619      1015329.5    
    133700   289.51671      137870.13      178.35791      74.936576      75.936749     -670.71862     -1282.0892     -132.02485     -598.04178      1014935      
    133800   290.74936      138101.04      178.41136      74.908166      75.91338      -351.34606     -859.43562      54.394239     -248.99679      1014541.9    
    133900   288.95803      137808.54      178.46481      74.884151      75.894306      16.968205     -662.85872      266.97081      446.79253      1014265.6    
    134000   288.1025       137279.84      178.51825      74.864105      75.887317     -787.41791     -1395.711      -544.70484     -421.83792      1014204.3    
    134100   289.78906      137659.19      178.5717       74.847189      75.888345     -570.07765     -1152.3705     -345.07834     -212.78414      1014292.5    
    134200   289.77076      138135.05      178.62515      74.834667      75.891563     -341.38676     -1016.0886     -196.14871      188.07707      1014469.4    
    134300   289.15284      137532.42      178.6786       74.827522      75.898165     -233.07809     -662.30859      162.33403     -199.25971      1014764.3    
    134400   290.65         137861.98      178.73205      74.820377      75.906526     -328.78221     -1647.2255      223.66155      437.2173       1015082.7    
    134500   289.96288      137969.35      178.7855       74.810112      75.919481     -708.1596      -1092.6418     -689.39125     -342.44575      1015420.3    
    134600   289.78954      137693.06      178.83895      74.796133      75.932337     -154.46784     -964.87785      162.18309      339.29123      1015706      
    134700   291.07891      138644.89      178.89239      74.780456      75.943523     -319.47501     -354.10677     -137.19949     -467.11879      1015946.2    
    134800   289.58737      137984.52      178.94584      74.764617      75.951802     -82.373321     -1077.7585      593.5274       237.1111       1016145.3    
    134900   290.30899      138291.18      178.99929      74.755589      75.962243     -450.61026     -1280.9865      295.72319     -366.56747      1016465.8    
    135000   290.99854      137978.21      179.05274      74.750702      75.970378     -608.45168     -1247.9581     -394.35737     -183.03963      1016811.7    
    135100   290.30355      138062.2       179.10619      74.743514      75.970255     -289.85734     -1186.6531      199.11222      117.96888      1017015.8    
    135200   289.08004      137861.19      179.15964      74.736845      75.965109     -280.08458     -1175.3773      275.67249      59.451112      1017159.6    
    135300   289.2306       137753.46      179.21309      74.736619      75.959839     -645.37814     -1118.1353     -332.27804     -485.72108      1017389.4    
    135400   290.34437      138080.1       179.26653      74.735408      75.943316     -251.00915     -853.6876       47.615171      53.044989      1017455      
